The Out Data from the Controller and In to Carla
throttle_output,brake_output,steer_output
0.933262,0.000000,-0.082517
0.923421,0.000000,0.039901
0.893181,0.000000,-0.074216
0.857412,0.000000,-0.005439
0.797969,0.000000,-0.143993
0.746669,0.000000,-0.086703
0.700055,0.000000,-0.202868
0.668338,0.000000,-0.100728
0.633717,0.000000,-0.179054
0.615506,0.000000,-0.042760
0.594470,0.000000,0.082870
0.590164,0.000000,-0.054133
0.588483,0.000000,-0.005830
0.596013,0.000000,-0.170168
0.612639,0.000000,-0.122979
0.640136,0.000000,-0.247569
0.677457,0.000000,-0.133060
0.710206,0.000000,-0.200490
0.748258,0.000000,-0.040483
0.776054,0.000000,-0.101850
0.803993,0.000000,0.030283
0.829182,0.000000,-0.088628
0.852692,0.000000,-0.006528
0.870691,0.000000,-0.155560
0.885612,0.000000,-0.091509
0.897110,0.000000,-0.222866
0.909566,0.000000,-0.115750
0.910253,0.000000,-0.206452
0.915526,0.000000,-0.061277
0.897652,0.000000,0.078781
0.885519,0.000000,-0.064667
0.863799,0.000000,-0.006122
0.839636,0.000000,-0.187775
0.817709,0.000000,-0.137723
0.802584,0.000000,-0.281867
0.794802,0.000000,-0.162591
0.779182,0.000000,-0.249171
0.772966,0.000000,-0.074947
0.751217,0.000000,-0.140449
0.736226,0.000000,0.021422
0.720973,0.000000,-0.101760
0.711588,0.000000,0.005566
0.703198,0.000000,0.084223
0.702471,0.000000,-0.143186
0.702051,0.000000,-0.122818
0.712207,0.000000,-0.320066
0.729584,0.000000,-0.225666
0.751568,0.000000,-0.347637
0.780075,0.000000,-0.167660
0.791719,0.000000,-0.230380
0.806076,0.000000,-0.016569
0.805740,0.000000,-0.097160
0.805361,0.000000,0.055604
0.806884,0.000000,-0.116746
0.806778,0.000000,-0.035231
0.804043,0.000000,0.041648
0.800946,0.000000,-0.201040
0.799953,0.000000,-0.159326
0.805442,0.000000,-0.357694
0.814559,0.000000,-0.237262
0.823080,0.000000,-0.357219
0.835727,0.000000,-0.158695
0.827475,0.000000,-0.227879
0.821652,0.000000,-0.008139
0.803020,0.000000,-0.105825
0.784333,0.000000,0.047045
0.770195,0.000000,-0.134780
0.757647,0.000000,-0.048745
0.743726,0.000000,0.036787
0.733295,0.000000,-0.208470
0.727184,0.000000,-0.159615
0.731224,0.000000,-0.362036
0.740841,0.000000,-0.237817
0.753104,0.000000,-0.362852
0.770570,0.000000,-0.162604
0.771212,0.000000,-0.230299
0.773290,0.000000,-0.009367
0.765296,0.000000,-0.103940
0.756448,0.000000,0.049117
0.754146,0.000000,-0.135283
0.750882,0.000000,-0.051093
0.748674,0.000000,-0.245820
0.747925,0.000000,-0.156136
0.755609,0.000000,-0.313505
0.766849,0.000000,-0.167198
0.775213,0.000000,0.002153
0.774347,0.000000,-0.138734
0.786067,0.000000,-0.018058
0.793062,0.000000,-0.195653
0.812122,0.000000,-0.110246
0.829941,0.000000,-0.276960
0.865328,0.000000,-0.153877
0.887073,0.000000,-0.268091
0.929636,0.000000,-0.100618
0.942570,0.000000,-0.189439
0.977220,0.000000,-0.023259
0.985549,0.000000,-0.137091
1.010613,0.000000,-0.018201
1.012511,0.000000,-0.170039
1.030468,0.000000,-0.084808
1.023827,0.000000,-0.230952
1.040473,0.000000,-0.120196
1.027435,0.000000,-0.230174
1.040278,0.000000,-0.084899
1.014656,0.000000,-0.168545
1.014000,0.000000,-0.023052
0.984913,0.000000,-0.124786
0.974406,0.000000,-0.015572
0.942477,0.000000,-0.148407
0.918686,0.000000,-0.065949
0.900455,0.000000,0.022627
0.873143,0.000000,-0.136446
0.869653,0.000000,-0.073047
0.846534,0.000000,-0.205861
0.850179,0.000000,-0.107598
0.834820,0.000000,-0.198739
0.847285,0.000000,-0.062402
0.832851,0.000000,-0.134305
0.842057,0.000000,-0.003578
0.836766,0.000000,-0.095410
0.847435,0.000000,-0.005653
0.846412,0.000000,-0.125757
0.862890,0.000000,-0.056670
0.866196,0.000000,-0.166455
0.889470,0.000000,-0.073757
0.894773,0.000000,-0.154084
0.917600,0.000000,-0.038408
0.919440,0.000000,-0.107674
0.936242,0.000000,-0.003810
0.937979,0.000000,-0.092357
0.949569,0.000000,-0.016549
0.947065,0.000000,-0.116602
0.957794,0.000000,-0.045502
0.952119,0.000000,-0.131859
0.961828,0.000000,-0.043868
0.952216,0.000000,-0.114297
0.957067,0.000000,-0.019469
0.945897,0.000000,-0.087274
0.945039,0.000000,-0.005605
0.932738,0.000000,-0.085588
0.931060,0.000000,-0.019321
0.918463,0.000000,-0.100952
0.918593,0.000000,-0.032667
0.906758,0.000000,-0.102895
0.908310,0.000000,-0.024686
0.898752,0.000000,-0.087209
0.900121,0.000000,-0.009688
0.893203,0.000000,-0.075611
0.896287,0.000000,-0.008581
0.891642,0.000000,0.048073
0.891918,0.000000,-0.055658
0.898298,0.000000,-0.029290
0.897249,0.000000,-0.117321
0.909423,0.000000,-0.061348
0.911504,0.000000,-0.109216
0.923785,0.000000,-0.020321
0.924519,0.000000,-0.057659
0.930571,0.000000,0.016490
0.933586,0.000000,-0.045060
0.939388,0.000000,0.001779
0.938990,0.000000,-0.071154
0.946489,0.000000,-0.128652
0.960159,0.000000,-0.053385
0.958284,0.000000,-0.070025
0.960808,0.000000,0.015642
0.958368,0.000000,-0.019947
0.955880,0.000000,0.025790
0.951762,0.000000,-0.043340
0.950913,0.000000,-0.016394
0.944123,0.000000,-0.077201
0.945165,0.000000,-0.031532
0.938793,0.000000,-0.067637
0.938094,0.000000,-0.007108
0.931916,0.000000,-0.037511
0.929655,0.000000,0.010997
0.925002,0.000000,-0.034548
0.923681,0.000000,-0.001499
0.920256,0.000000,-0.050661
0.922384,0.000000,-0.015336
0.920412,0.000000,-0.053365
0.924199,0.000000,-0.009341
0.923654,0.000000,-0.040689
0.927902,0.000000,0.001521
0.928777,0.000000,-0.033779
0.933924,0.000000,0.000292
0.936485,0.000000,-0.038257
0.941569,0.000000,-0.068670
0.949067,0.000000,-0.020154
0.951639,0.000000,-0.030749
0.956135,0.000000,0.015897
0.959037,0.000000,-0.010671
0.961292,0.000000,0.011800
0.962063,0.000000,-0.030047
0.965350,0.000000,-0.012715
0.964579,0.000000,-0.044304
0.967520,0.000000,-0.062296
0.970492,0.000000,-0.015138
0.968308,0.000000,-0.015674
0.966791,0.000000,0.023248
0.965829,0.000000,0.000200
0.963282,0.000000,0.011574
0.960153,0.000000,-0.026299
0.959479,0.000000,-0.016152
0.956249,0.000000,-0.039253
0.956137,0.000000,-0.049789
0.956009,0.000000,-0.009244
0.953461,0.000000,-0.006353
0.952267,0.000000,0.023433
0.951467,0.000000,0.004176
0.950736,0.000000,0.009072
0.950042,0.000000,-0.021542
0.951283,0.000000,-0.042835
0.954256,0.000000,-0.021215
0.954640,0.000000,-0.018046
0.956751,0.000000,0.011134
0.958656,0.000000,0.007090
0.960172,0.000000,-0.003957
0.961771,0.000000,0.003199
0.963974,0.000000,-0.010288
0.966480,0.000000,-0.003571
0.968487,0.000000,-0.011919
0.970664,0.000000,-0.015116
0.972673,0.000000,-0.000650
0.974718,0.000000,0.000409
0.975798,0.000000,0.009518
0.977298,0.000000,0.003354
0.978356,0.000000,-0.003518
0.979849,0.000000,-0.002371
0.980026,0.000000,-0.004519
0.980671,0.000000,-0.000490
0.980848,0.000000,0.001131
0.980669,0.000000,0.003899
0.980917,0.000000,0.004726
0.980148,0.000000,0.005692
0.979790,0.000000,0.007116
0.970817,0.000000,0.001970
0.945934,0.000000,0.004089
0.881419,0.000000,0.008616
0.809289,0.000000,0.002085
0.740660,0.000000,0.007701
0.678782,0.000000,0.000802
0.625804,0.000000,0.009302
0.583867,0.000000,0.019139
0.554849,0.000000,0.006477
0.539577,0.000000,0.012541
0.538295,0.000000,0.019843
0.550512,0.000000,0.001144
0.573821,0.000000,0.009744
0.607065,0.000000,-0.004861
0.648700,0.000000,0.013703
0.695904,0.000000,0.033528
0.746995,0.000000,0.012969
0.800729,0.000000,0.023066
0.853386,0.000000,0.033686
0.904364,0.000000,0.000868
0.951300,0.000000,0.013029
0.992462,0.000000,-0.010875
1.026463,0.000000,0.017986
1.051972,0.000000,0.050089
1.070738,0.000000,0.021327
1.081151,0.000000,0.037504
1.084351,0.000000,-0.001642
1.080261,0.000000,0.021148
1.070031,0.000000,0.050545
1.055446,0.000000,0.011741
1.033301,0.000000,0.036012
1.007200,0.000000,-0.003359
0.975547,0.000000,0.033675
0.941003,0.000000,0.072451
0.906687,0.000000,0.024360
0.867303,0.000000,0.048740
0.830488,0.000000,-0.005716
0.793636,0.000000,0.032157
0.761619,0.000000,0.074056
0.737369,0.000000,0.020861
0.714265,0.000000,0.050247
0.699563,0.000000,0.074461
0.692996,0.000000,0.005571
0.690207,0.000000,0.028955
0.693793,0.000000,-0.022965
0.703206,0.000000,0.030022
0.717779,0.000000,0.086209
0.739741,0.000000,0.037530
0.762769,0.000000,0.066921
0.788279,0.000000,0.000572
0.813773,0.000000,0.034378
0.839127,0.000000,0.072860
0.865254,0.000000,0.010988
0.888027,0.000000,0.044736
0.907659,0.000000,-0.010590
0.923502,0.000000,0.040504
0.935145,0.000000,0.000860
0.941814,0.000000,0.060920
0.946075,0.000000,0.111510
0.949922,0.000000,0.044052
0.943491,0.000000,0.062113
0.933652,0.000000,-0.016047
0.918696,0.000000,0.022008
0.901133,0.000000,0.071275
0.884570,0.000000,0.016455
0.863222,0.000000,0.058285
0.865135,0.000000,0.001603
0.876700,0.000000,0.050121
0.924182,0.000000,0.095849
0.977832,0.000000,0.028455
1.020502,0.000000,0.055113
1.063230,0.000000,-0.013639
1.097210,0.000000,0.032313
1.130072,0.000000,-0.010509
1.156721,0.000000,0.056207
1.182796,0.000000,0.115324
1.213094,0.000000,0.052851
1.230286,0.000000,0.073785
1.249806,0.000000,-0.007987
1.261110,0.000000,0.024855
1.271848,0.000000,0.068531
1.285538,0.000000,0.009454
1.290183,0.000000,0.048361
1.297165,0.000000,-0.004560
1.300021,0.000000,0.046707
1.303822,0.000000,0.095492
1.312643,0.000000,0.033779
1.309874,0.000000,0.059241
1.312096,0.000000,-0.009884
1.309247,0.000000,0.029807
1.305366,0.000000,0.075749
1.307621,0.000000,0.018832
1.300818,0.000000,0.054301
1.298656,0.000000,0.085660
1.299592,0.000000,0.013081
1.290611,0.000000,0.036906
1.285133,0.000000,-0.023218
1.278752,0.000000,0.028144
1.270838,0.000000,0.084284
1.270032,0.000000,0.034704
1.260762,0.000000,0.067557
1.256894,0.000000,0.090676
1.255704,0.000000,0.010193
1.244640,0.000000,0.026494
1.236494,0.000000,-0.034604
1.229281,0.000000,0.018867
1.219363,0.000000,0.080325
1.217270,0.000000,0.038405
1.207682,0.000000,0.074327
1.204128,0.000000,0.097026
1.202680,0.000000,0.015285
1.192172,0.000000,0.025979
1.183990,0.000000,0.046144
1.178199,0.000000,-0.018011
1.168251,0.000000,0.021243
1.160368,0.000000,0.065178
1.158056,0.000000,0.018062
1.148084,0.000000,0.051520
1.142815,0.000000,0.079534
1.141851,0.000000,0.013332
1.132777,0.000000,0.031587
1.125534,0.000000,0.054199
1.122177,0.000000,-0.006898
1.114383,0.000000,0.023941
1.107629,0.000000,0.060818
1.105675,0.000000,0.010620
1.098912,0.000000,0.042078
1.093831,0.000000,0.071465
1.094127,0.000000,0.087090
1.096491,0.000000,0.010040
1.089550,0.000000,0.016163
1.085094,0.000000,0.033627
1.082612,0.000000,-0.021031
1.077717,0.000000,0.017740
1.072990,0.000000,0.063472
1.074978,0.000000,0.023215
1.070785,0.000000,0.054049
1.070142,0.000000,0.077109
1.073756,0.000000,0.084219
1.054130,0.000000,0.002941
1.000022,0.000000,0.004591
0.939793,0.000000,0.022312
0.881431,0.000000,-0.024990
0.823631,0.000000,0.018507
0.771429,0.000000,0.067302
0.730440,0.000000,0.101005
0.700866,0.000000,0.040511
0.672457,0.000000,0.041396
0.654920,0.000000,0.040748
0.648309,0.000000,0.038413
0.652556,0.000000,-0.032134
0.666287,0.000000,-0.010255
0.688620,0.000000,0.030418
0.719881,0.000000,0.068866
0.760119,0.000000,0.024648
0.803515,0.000000,0.041638
0.850259,0.000000,0.053639
0.898802,0.000000,0.055931
0.946938,0.000000,-0.015521
0.991366,0.000000,-0.005753
1.030786,0.000000,0.021027
1.064713,0.000000,0.049948
1.094678,0.000000,0.006486
1.117922,0.000000,0.026560
1.136516,0.000000,0.047011
1.151624,0.000000,-0.000744
1.160307,0.000000,0.019204
1.165252,0.000000,0.043051
1.167730,0.000000,0.059713
1.167918,0.000000,0.004638
1.161311,0.000000,0.014830
1.152079,0.000000,0.031971
1.140926,0.000000,-0.011268
1.125105,0.000000,0.016796
1.107531,0.000000,0.049114
1.089925,0.000000,0.070988
1.072035,0.000000,0.017451
1.047133,0.000000,0.022195
1.021111,0.000000,0.031026
0.994063,0.000000,-0.018341
0.963735,0.000000,0.006785
0.932295,0.000000,0.041064
0.903427,0.000000,0.067986
0.878222,0.000000,0.020893
0.850516,0.000000,0.028881
0.827046,0.000000,0.037409
0.808387,0.000000,-0.014584
0.792602,0.000000,0.005657
0.782083,0.000000,0.035764
0.778685,0.000000,0.060619
0.782599,0.000000,0.014420
0.789029,0.000000,0.025056
0.800957,0.000000,0.037086
0.817828,0.000000,0.044621
0.838637,0.000000,-0.010706
0.860758,0.000000,0.003093
0.884075,0.000000,0.027959
0.908419,0.000000,0.050753
0.933510,0.000000,0.007165
0.955623,0.000000,0.021973
0.975512,0.000000,0.038678
0.993060,0.000000,0.049493
1.007608,0.000000,-0.003935
1.016072,0.000000,0.007295
1.020403,0.000000,0.027854
1.021737,0.000000,-0.007624
1.018122,0.000000,0.021315
1.012069,0.000000,0.051321
1.004985,0.000000,0.069209
0.996516,0.000000,0.015126
0.981109,0.000000,0.016744
0.963977,0.000000,0.024571
0.945951,0.000000,0.036066
0.928072,0.000000,-0.011811
0.908172,0.000000,0.009688
0.889359,0.000000,0.038931
0.873852,0.000000,0.061743
0.862238,0.000000,0.014197
0.849390,0.000000,0.023149
0.840273,0.000000,0.034717
0.835157,0.000000,0.043195
0.834017,0.000000,-0.009944
0.834302,0.000000,0.005118
0.837837,0.000000,0.030405
0.845342,0.000000,-0.002555
0.854331,0.000000,0.026898
0.866288,0.000000,0.054945
0.881530,0.000000,0.069683
0.898812,0.000000,0.011406
0.913469,0.000000,0.012007
0.927718,0.000000,0.021168
0.941227,0.000000,0.033262
0.953785,0.000000,-0.012764
0.963235,0.000000,0.010023
0.970308,0.000000,0.039917
0.976278,0.000000,0.062616
0.981289,0.000000,0.014456
0.980403,0.000000,0.022614
0.977370,0.000000,0.033753
0.972610,0.000000,0.042373
0.966361,0.000000,-0.010427
0.956139,0.000000,0.005725
0.944586,0.000000,0.032102
0.933507,0.000000,-0.000772
0.920063,0.000000,0.028886
0.908238,0.000000,0.056979
0.899131,0.000000,0.071714
0.892220,0.000000,0.012234
0.882229,0.000000,0.013073
0.874225,0.000000,0.022634
0.868600,0.000000,-0.022235
0.864198,0.000000,0.008477
0.861784,0.000000,0.047148
0.863714,0.000000,0.075646
0.869947,0.000000,0.026125
0.874232,0.000000,0.030629
0.880531,0.000000,0.035576
0.888466,0.000000,0.040838
0.897722,0.000000,-0.018469
0.906127,0.000000,0.000962
0.914141,0.000000,0.033739
0.923097,0.000000,0.001631
0.930078,0.000000,0.036169
0.937531,0.000000,0.066647
0.946103,0.000000,0.081092
0.954553,0.000000,0.013609
0.956918,0.000000,0.012492
0.957693,0.000000,0.021959
0.957123,0.000000,-0.027022
0.954162,0.000000,0.008214
0.949294,0.000000,0.052548
0.945978,0.000000,0.085736
0.944628,0.000000,0.032881
0.937373,0.000000,0.038001
0.930232,0.000000,0.042057
0.923278,0.000000,0.043383
0.916571,0.000000,-0.023228
0.908296,0.000000,-0.003722
0.899662,0.000000,0.032758
0.893503,0.000000,0.067626
0.891172,0.000000,0.021512
0.886136,0.000000,0.039328
0.883727,0.000000,0.054902
0.883947,0.000000,0.064505
0.886418,0.000000,-0.006447
0.886626,0.000000,0.006099
0.887974,0.000000,0.032689
0.891499,0.000000,-0.011226
0.894134,0.000000,0.028627
0.898635,0.000000,0.069979
0.906757,0.000000,0.096012
0.917574,0.000000,0.027192
0.922716,0.000000,0.029063
0.927874,0.000000,0.036227
0.932967,0.000000,0.044793
0.937975,0.000000,-0.022493
0.939962,0.000000,0.004851
0.940373,0.000000,0.046365
0.942020,0.000000,0.007287
0.939978,0.000000,0.047201
0.939388,0.000000,0.082175
0.941131,0.000000,0.099572
0.943887,0.000000,0.018447
0.938997,0.000000,0.018627
0.933828,0.000000,0.030375
0.928875,0.000000,0.049835
0.925105,0.000000,-0.015320
0.917905,0.000000,0.016454
0.911321,0.000000,0.061329
0.908408,0.000000,0.096088
0.909514,0.000000,0.027983
0.904663,0.000000,0.040363
0.901665,0.000000,0.053559
0.900613,0.000000,-0.019538
0.890593,0.000000,0.009376
0.860950,0.000000,0.051142
0.834561,0.000000,0.086421
0.814211,0.000000,0.023327
0.791510,0.000000,0.040120
0.774422,0.000000,0.056993
0.762674,0.000000,0.066818
0.756699,0.000000,-0.012269
0.752847,0.000000,0.004910
0.753859,0.000000,0.037031
0.759317,0.000000,-0.010609
0.768608,0.000000,0.032944
0.782143,0.000000,0.076358
0.800906,0.000000,0.102666
0.824116,0.000000,0.027358
0.844622,0.000000,0.028578
0.866069,0.000000,0.035206
0.886651,0.000000,0.043254
0.906387,0.000000,-0.026913
0.927754,0.000000,0.001794
1.022653,0.000000,0.044888
1.116588,0.000000,0.006157
1.204162,0.000000,0.046988
1.285632,0.000000,0.081558
1.365679,0.000000,0.097319
1.442998,0.000000,0.016446
1.508790,0.000000,0.015228
1.571554,0.000000,0.025869
1.617706,0.000000,-0.032355
1.638341,0.000000,0.008484
1.633926,0.000000,0.059771
1.628402,0.000000,0.024979
1.616376,0.000000,0.059726
1.604542,0.000000,0.083828
1.592492,0.000000,0.015778
1.571759,0.000000,0.025516
1.549931,0.000000,0.041391
1.527344,0.000000,0.055368
1.504098,0.000000,-0.010102
1.474968,0.000000,0.012136
1.444642,0.000000,0.048275
1.415609,0.000000,0.003511
1.380930,0.000000,0.040142
1.347800,0.000000,0.074106
1.316843,0.000000,0.092002
1.286591,0.000000,0.016749
1.247194,0.000000,0.018714
1.207716,0.000000,0.030225
1.168342,0.000000,-0.027016
1.126119,0.000000,0.009644
1.082906,0.000000,0.056278
1.043087,0.000000,0.091900
1.006439,0.000000,0.035528
0.961483,0.000000,0.042739
0.917696,0.000000,0.047769
0.875857,0.000000,0.048247
0.836887,0.000000,-0.023052
0.798917,0.000000,-0.005507
0.765286,0.000000,0.026696
0.739803,0.000000,0.059237
0.724237,0.000000,0.016508
0.712752,0.000000,0.035953
0.710975,0.000000,0.052543
0.718588,0.000000,0.059345
0.734502,0.000000,-0.006349
0.755122,0.000000,0.001303
0.781279,0.000000,0.022141
0.812170,0.000000,0.044521
0.847165,0.000000,-0.000257
0.882970,0.000000,0.020585
0.918799,0.000000,0.043540
0.954311,0.000000,0.000130
0.986392,0.000000,0.021367
1.014542,0.000000,0.044234
1.039009,0.000000,0.058239
1.059562,0.000000,0.002626
1.073176,0.000000,0.010194
1.082307,0.000000,0.025735
1.087871,0.000000,-0.014093
1.088471,0.000000,0.014523
1.085825,0.000000,0.046634
1.081792,0.000000,0.013826
1.072226,0.000000,0.034223
1.061083,0.000000,0.049991
1.048423,0.000000,0.054546
1.033600,0.000000,-0.004415
1.013326,0.000000,-0.000497
0.990813,0.000000,0.016282
0.966999,0.000000,0.035930
0.943079,0.000000,0.000159
0.916351,0.000000,0.019557
0.891279,0.000000,0.039996
0.869207,0.000000,0.051876
0.850424,0.000000,0.004272
0.831608,0.000000,0.008875
0.816979,0.000000,0.020354
0.807186,0.000000,-0.013516
0.801102,0.000000,0.010437
0.800070,0.000000,0.037947
0.805040,0.000000,0.055741
0.815455,0.000000,0.014062
0.827685,0.000000,0.015286
0.843264,0.000000,0.019415
0.861449,0.000000,0.023754
0.881433,0.000000,-0.014795
0.901822,0.000000,0.000491
0.921808,0.000000,0.023597
0.941309,0.000000,0.042206
0.959962,0.000000,0.010264
0.975040,0.000000,0.016646
0.987185,0.000000,0.023483
0.996119,0.000000,0.027127
1.001540,0.000000,-0.009757
1.002402,0.000000,-0.000308
0.999447,0.000000,0.017114
0.993625,0.000000,-0.001908
0.983928,0.000000,0.018008
0.972339,0.000000,0.035481
0.959688,0.000000,0.042472
0.945976,0.000000,0.004669
0.929435,0.000000,0.002644
0.912878,0.000000,0.007518
0.896982,0.000000,0.015684
0.882520,0.000000,-0.007233
0.869113,0.000000,0.007032
0.858113,0.000000,0.023449
0.850361,0.000000,0.033594
0.845915,0.000000,0.005949
0.843241,0.000000,0.007122
0.843737,0.000000,0.011213
0.847291,0.000000,-0.010640
0.853388,0.000000,0.002457
0.861819,0.000000,0.019016
0.872563,0.000000,0.030259
0.885121,0.000000,0.007430
0.897930,0.000000,0.008252
0.911027,0.000000,0.010484
0.923874,0.000000,0.012481
0.935943,0.000000,-0.008485
0.946553,0.000000,-0.000344
0.955317,0.000000,0.011970
0.962210,0.000000,0.001395
0.966582,0.000000,0.012194
0.968761,0.000000,0.020289
0.968798,0.000000,0.021844
0.966555,0.000000,-0.001268
0.961656,0.000000,-0.002318
0.954891,0.000000,0.002138
0.946622,0.000000,-0.007804
0.937158,0.000000,0.004626
0.927069,0.000000,0.016988
0.917106,0.000000,0.022979
0.907481,0.000000,0.005901
0.897759,0.000000,0.002801
0.889026,0.000000,0.001898
0.881585,0.000000,0.003037
0.875731,0.000000,-0.006996
0.871620,0.000000,0.000306
0.869376,0.000000,0.009084
0.869230,0.000000,0.003712
0.870850,0.000000,0.008217
0.874342,0.000000,0.010141
0.879453,0.000000,0.008637
0.885859,0.000000,-0.004010
0.893231,0.000000,-0.004160
0.901238,0.000000,-0.000570
0.909525,0.000000,-0.003089
0.917727,0.000000,0.003665
0.925518,0.000000,0.008881
0.932602,0.000000,0.009862
0.938645,0.000000,0.001372
0.943315,0.000000,-0.001597
0.946571,0.000000,-0.002738
0.948289,0.000000,-0.005629
0.948485,0.000000,-0.001531
0.947143,0.000000,0.003004
0.944452,0.000000,0.005410
0.940554,0.000000,0.003057
0.935583,0.000000,0.000890
0.929832,0.000000,-0.001830
0.923576,0.000000,-0.003976
0.917108,0.000000,-0.003771
0.910681,0.000000,-0.002468
0.904564,0.000000,-0.001078
0.899014,0.000000,0.001589
0.894264,0.000000,0.000879
0.890471,0.000000,-0.001620
0.887793,0.000000,-0.001027
0.886287,0.000000,-0.003723
0.886028,0.000000,-0.005962
0.886993,0.000000,-0.006903
0.889095,0.000000,-0.000649
0.892143,0.000000,-0.000855
0.896040,0.000000,-0.003031
0.900596,0.000000,-0.005933
0.905610,0.000000,-0.000417
0.910782,0.000000,-0.003555
0.915941,0.000000,-0.007477
0.920889,0.000000,-0.000996
0.925311,0.000000,-0.004516
0.929119,0.000000,-0.008736
0.932217,0.000000,-0.011553
0.934488,0.000000,-0.000516
0.935649,0.000000,-0.002498
0.935850,0.000000,-0.007020
0.935179,0.000000,0.001413
0.933519,0.000000,-0.005462
0.931133,0.000000,-0.013176
0.928278,0.000000,-0.017883
0.925033,0.000000,-0.002709
0.921052,0.000000,-0.003828
0.916942,0.000000,-0.007951
0.912925,0.000000,0.004031
0.908934,0.000000,-0.004956
0.905329,0.000000,-0.015838
0.902489,0.000000,-0.023101
0.900460,0.000000,-0.004965
0.898522,0.000000,-0.006252
0.897375,0.000000,-0.010325
0.897081,0.000000,0.005647
0.897363,0.000000,-0.004583
0.898349,0.000000,-0.017791
0.900316,0.000000,-0.027241
0.903148,0.000000,-0.006323
0.905697,0.000000,-0.008430
0.908632,0.000000,-0.013188
0.911826,0.000000,-0.017989
0.915181,0.000000,0.004265
0.918045,0.000000,-0.004263
0.920651,0.000000,-0.017337
0.923226,0.000000,-0.001504
0.924911,0.000000,-0.014477
0.926388,0.000000,-0.026899
0.927779,0.000000,-0.033021
0.928855,0.000000,-0.002069
0.928329,0.000000,-0.003947
0.927278,0.000000,-0.012486
0.925915,0.000000,-0.022607
0.924492,0.000000,0.001580
0.921984,0.000000,-0.010242
0.919454,0.000000,-0.026493
0.917432,0.000000,-0.003520
0.914472,0.000000,-0.017311
0.912036,0.000000,-0.031278
0.910431,0.000000,-0.038905
0.909496,0.000000,-0.000979
0.907448,0.000000,-0.005421
0.905840,0.000000,-0.017534
0.905006,0.000000,-0.030515
0.905196,0.000000,0.000551
0.904687,0.000000,-0.012888
0.904905,0.000000,-0.029855
0.906233,0.000000,-0.042076
0.908581,0.000000,-0.003631
0.909545,0.000000,-0.010914
0.910904,0.000000,-0.024039
0.912864,0.000000,0.007133
0.914033,0.000000,-0.013864
0.915483,0.000000,-0.038212
0.918027,0.000000,-0.054462
0.921457,0.000000,-0.011344
0.922242,0.000000,-0.015284
0.922969,0.000000,-0.024434
0.923754,0.000000,-0.033821
0.924703,0.000000,0.008471
0.923970,0.000000,-0.008148
0.922936,0.000000,-0.032597
0.922681,0.000000,-0.052712
0.923472,0.000000,-0.010414
0.921500,0.000000,-0.020322
0.919824,0.000000,-0.033570
0.918743,0.000000,0.008430
0.916169,0.000000,-0.012979
0.913900,0.000000,-0.040518
0.913200,0.000000,-0.061074
0.914160,0.000000,-0.012697
0.912162,0.000000,-0.020731
0.910851,0.000000,-0.033251
0.910477,0.000000,0.012591
0.908995,0.000000,-0.011913
0.907938,0.000000,-0.043803
0.908931,0.000000,-0.068073
0.912093,0.000000,-0.017156
0.911907,0.000000,-0.025415
0.912455,0.000000,-0.034273
0.913687,0.000000,0.016551
0.913688,0.000000,-0.007174
0.913554,0.000000,-0.040969
0.915185,0.000000,-0.068620
0.918953,0.000000,-0.019462
0.919063,0.000000,-0.029914
0.919751,0.000000,-0.041868
0.921104,0.000000,0.012656
0.920395,0.000000,-0.010371
0.919539,0.000000,-0.043112
0.920290,0.000000,-0.069932
0.923062,0.000000,-0.016438
0.921735,0.000000,-0.028771
0.921008,0.000000,-0.043929
0.921176,0.000000,0.011664
0.918995,0.000000,-0.014135
0.917011,0.000000,-0.048520
0.917098,0.000000,-0.075647
0.919535,0.000000,-0.017548
0.917517,0.000000,-0.029334
0.916339,0.000000,-0.044608
0.916307,0.000000,0.013956
0.914040,0.000000,-0.014065
0.912116,0.000000,-0.051323
0.912720,0.000000,-0.080758
0.916135,0.000000,-0.020467
0.914836,0.000000,-0.032617
0.914553,0.000000,-0.047540
0.915521,0.000000,0.015077
0.914063,0.000000,-0.013140
0.912849,0.000000,-0.051725
0.914179,0.000000,-0.082899
0.918456,0.000000,-0.021296
0.917713,0.000000,-0.034940
0.917953,0.000000,0.025977
0.916723,0.000000,0.067213
0.916551,0.000000,0.071791
0.914861,0.000000,0.041179
0.910564,0.000000,-0.006433
0.907305,0.000000,-0.046178
0.906794,0.000000,-0.061140
0.907249,0.000000,-0.047003
0.906393,0.000000,-0.012316
0.904372,0.000000,0.024401
0.903743,0.000000,0.044656
0.904334,0.000000,0.040633
0.904644,0.000000,0.016637
0.904354,0.000000,-0.012789
0.904998,0.000000,-0.031790
0.906596,0.000000,-0.031780
0.908092,0.000000,-0.014307
0.909043,0.000000,0.009715
0.910415,0.000000,0.026710
0.912464,0.000000,0.028322
0.914406,0.000000,0.014966
0.915767,0.000000,-0.004388
0.917036,0.000000,-0.017303
0.918378,0.000000,-0.014856
0.919250,0.000000,0.004590
